Working_Year,Designation,Experience,Employment_Status,Employee_Location,Company_Size,Remote_Working_Ratio,Salary_USD
2024.0,Data Modeler,MI,FT,CA,M,0,114000.0
2024.0,Data Scientist,MI,FT,CH,L,50,114000.0
2024.0,Data Operations Analyst,MI,FT,US,M,0,114000.0
2024.0,Data Science,MI,FT,US,M,0,130000.0
2024.0,Analytics Engineer,MI,FT,GB,M,100,130000.0
2024.0,Data Scientist,SE,FT,US,M,0,191500.0
2024.0,Data Engineer,SE,FT,US,M,0,130000.0
2024.0,Data Analyst,EN,FT,US,M,0,130000.0
2024.0,Data Engineer,SE,FT,US,M,100,190000.0
2024.0,Data Scientist,SE,FT,US,M,100,190000.0
2024.0,Analytics Engineer,SE,FT,US,M,100,190000.0
2024.0,Data Science,MI,FT,US,M,0,190000.0
2024.0,Business Intelligence,SE,FT,US,M,100,190000.0
2024.0,Data Engineer,SE,FT,US,M,0,190000.0
2024.0,Research Scientist,SE,FT,US,M,0,190000.0
2024.0,Data Quality Engineer,SE,FT,US,M,0,190000.0
2024.0,Data Scientist,SE,FT,US,M,100,190000.0
2024.0,Data Scientist,SE,FT,US,M,100,190000.0
2024.0,Data Engineer,SE,FT,US,M,0,190000.0
2024.0,Data Engineer,EX,FT,US,M,0,190000.0
2024.0,Data Scientist,SE,FT,US,M,100,190000.0
2024.0,Data Engineer,SE,FT,AU,M,0,190000.0
2024.0,Data Scientist,MI,FT,US,M,100,190000.0
2024.0,Data Engineer,SE,FT,US,M,0,190000.0
2024.0,Data Engineer,SE,FT,US,M,100,130000.0
2024.0,Data Science,SE,FT,US,M,0,130000.0
2024.0,Data Engineer,SE,FT,US,M,100,190100.0
2024.0,Data Engineer,SE,FT,US,M,100,191311.0
2024.0,Data Scientist,SE,FT,US,M,0,130000.0
2024.0,Data Scientist,SE,FT,US,M,0,191027.0
2024.0,Data Scientist,SE,CT,US,M,0,191027.0
2024.0,Data Engineer,MI,FT,US,M,0,130000.0
2024.0,Data Engineer,MI,FT,US,M,100,130000.0
2024.0,Data Scientist,SE,FT,US,M,100,190600.0
2024.0,Data Scientist,SE,FT,US,M,100,190000.0
2024.0,Data Scientist,SE,FT,CA,M,100,190500.0
2024.0,Machine Learning Engineer,SE,FT,US,M,0,190400.0
2024.0,Data Analyst,EN,FT,US,M,100,130000.0
2024.0,Machine Learning Engineer,MI,FT,US,M,0,130000.0
2024.0,Data Engineer,EX,FT,US,M,0,130000.0
2024.0,Data Engineer,MI,FT,US,M,0,130000.0
2024.0,Data Architect,SE,FT,US,M,0,190196.0
2024.0,Data Engineer,SE,FT,US,M,0,190196.0
2024.0,Data Science,EX,FT,US,M,100,190500.0
2024.0,Research Scientist,MI,FT,US,M,100,195500.0
2024.0,Data Operations Analyst,EN,FT,US,M,0,110500.0
2024.0,Research Scientist,SE,FT,US,M,100,195500.0
2024.0,Data Science,SE,FT,US,M,0,133200.0
2024.0,Data Scientist,SE,FT,US,M,0,133200.0
2024.0,Data Engineer,MI,FT,US,M,100,170000.0
2024.0,Data Science Consultant,SE,FT,US,M,0,109000.0
2024.0,Data Analyst,SE,FT,US,M,0,109000.0
2024.0,Data Engineer,MI,FT,US,M,0,109000.0
2024.0,Data Analyst,SE,FT,US,M,100,109000.0
2024.0,Data Scientist,SE,FT,US,M,100,109000.0
2024.0,Data Analyst,SE,FT,US,M,0,109000.0
2024.0,Data Science Consultant,SE,FT,US,M,0,109000.0
2024.0,Data Scientist,MI,FT,US,M,100,109000.0
2024.0,Data Analyst,SE,FT,US,M,0,109000.0
2024.0,Data Science Consultant,SE,FT,US,M,0,109000.0
2024.0,Data Engineer,MI,FT,US,M,0,109000.0
2024.0,Data Science Consultant,SE,FT,US,M,0,109000.0
2024.0,Data Scientist,SE,FT,US,M,0,133200.0
2024.0,Analytics Engineer,SE,FT,US,M,0,170000.0
2024.0,Data Scientist,SE,FT,US,M,0,133200.0
2024.0,Machine Learning Scientist,SE,FT,US,M,0,170000.0
2024.0,Data Engineer,SE,FT,US,M,0,108500.0
2024.0,Business Intelligence Engineer,SE,FT,US,M,100,108500.0
2024.0,Business Intelligence Engineer,SE,FT,US,M,100,108500.0
2024.0,Business Intelligence Engineer,SE,FT,US,M,100,108500.0
2024.0,Business Intelligence Engineer,SE,FT,US,M,100,108500.0
2024.0,Business Intelligence Engineer,SE,FT,US,M,100,108500.0
2024.0,Data Science,SE,FT,US,M,0,170000.0
2024.0,Data Analytics Manager,MI,FT,US,M,0,108750.0
2024.0,Data Science,SE,FT,US,M,0,170000.0
2024.0,Analytics Engineer,MI,FT,US,M,0,170000.0
2024.0,Data Scientist,SE,FT,US,M,0,170000.0
2024.0,Data Engineer,MI,FT,US,M,0,170000.0
2024.0,Analytics Engineer,SE,FT,US,M,100,170000.0
2024.0,Machine Learning Engineer,EN,FT,US,M,0,170000.0
2024.0,Data Engineer,SE,FT,US,M,0,170000.0
2024.0,Data Scientist,SE,FT,US,M,0,170000.0
2024.0,Data Analyst,SE,FT,US,M,0,109100.0
2024.0,Data Analyst,EN,FT,US,M,100,170000.0
2024.0,Data Analyst,EN,FT,US,M,0,133000.0
2024.0,Data Scientist,MI,FT,US,M,0,170000.0
2024.0,Data Analyst,EN,FT,US,M,0,109700.0
2024.0,Data Engineer,SE,FT,US,M,0,170000.0
2024.0,Machine Learning Engineer,MI,FT,US,M,0,109920.0
2024.0,Data Scientist,SE,FT,US,M,0,170000.0
2024.0,Analytics Engineer,SE,FT,US,M,100,170000.0
2024.0,Data Scientist,SE,FT,US,M,100,170000.0
2024.0,Machine Learning Scientist,MI,FT,US,M,0,170000.0
2024.0,AI Engineer,SE,FT,US,M,100,170000.0
2024.0,Data Scientist,SE,FT,US,M,0,170000.0
2024.0,Applied Scientist,MI,FT,US,M,0,170000.0
2024.0,Applied Scientist,MI,FT,US,M,0,170000.0
2024.0,Data Scientist,MI,FT,US,M,100,170000.0
2024.0,Data Science,SE,FT,US,M,0,170000.0
2024.0,Data Analyst,SE,FT,US,M,0,132974.0
2024.0,Data Scientist,SE,FT,US,M,0,170000.0
2024.0,Data Analyst,SE,FT,US,M,0,109500.0
2024.0,Data Science,MI,FT,US,M,0,170000.0
2024.0,Data Scientist,SE,FT,US,M,0,109400.0
2024.0,Research Analyst,EN,FT,US,M,0,133000.0
2024.0,Data Engineer,MI,FT,US,M,0,133000.0
2024.0,Data Scientist,MI,FT,US,M,100,133000.0
2024.0,Data Scientist,EN,FT,US,M,0,133000.0
2024.0,Data Engineer,MI,FT,US,M,0,133000.0
2024.0,Data Engineer,MI,FT,US,M,0,133000.0
2024.0,Data Scientist,MI,FT,US,M,0,133000.0
2024.0,Business Intelligence Engineer,SE,FT,US,M,100,108500.0
2024.0,Data Engineer,MI,FT,US,M,0,133000.0
2024.0,Data Engineer,MI,FT,AU,M,0,133000.0
2024.0,Data Scientist,SE,FT,US,M,0,170000.0
2024.0,Applied Scientist,MI,FT,US,M,0,170000.0
2024.0,Machine Learning Engineer,SE,FT,US,M,100,170000.0
2024.0,Data Scientist,SE,FT,US,M,0,109400.0
2024.0,Data Scientist,SE,FT,US,M,0,109400.0
2024.0,Data Scientist,SE,FT,US,M,0,109400.0
2024.0,Data Scientist,EN,PT,US,M,0,133000.0
2024.0,Data Scientist,SE,FT,US,M,0,199700.0
2024.0,Data Engineer,MI,FT,US,M,0,108500.0
2024.0,Data Scientist,SE,FT,US,M,0,170000.0
2024.0,Data Analyst,MI,FT,US,M,0,134400.0
2024.0,Data Analyst,MI,FT,US,M,0,134400.0
2024.0,Data Analyst,SE,FT,CA,M,0,107000.0
2024.0,Data Analyst,SE,FT,US,M,0,107000.0
2024.0,Data Analyst,SE,FT,CA,M,0,107000.0
2024.0,Data Analyst,SE,FT,US,M,100,134200.0
2024.0,Data Analyst,SE,FT,US,M,100,134200.0
2024.0,Research Scientist,MI,FT,US,M,0,107100.0
2024.0,Data Analyst,SE,FT,US,M,0,107197.0
2024.0,Data Engineer,SE,FT,US,M,100,107440.0
2024.0,Analytics Engineer,MI,FT,US,M,0,134160.0
2024.0,Business Intelligence Engineer,MI,FT,US,M,0,134000.0
2024.0,Data Analyst,MI,FT,US,M,0,107500.0
2024.0,Data Analyst,SE,FT,US,M,100,170000.0
2024.0,Data Engineer,MI,FT,US,M,100,170000.0
2024.0,Data Strategist,MI,FT,US,M,0,134400.0
2024.0,Business Intelligence Analyst,MI,FT,US,M,0,107690.0
2024.0,Data Analyst,EN,FT,US,M,0,106960.0
2024.0,Data Scientist,SE,FT,US,M,0,106875.0
2024.0,Data Engineer,MI,FT,US,M,0,106500.0
2024.0,Data Engineer,SE,FT,US,M,0,106500.0
2024.0,Data Scientist,SE,FT,US,M,0,106605.0
2024.0,Data Scientist,SE,FT,US,M,0,106605.0
2024.0,Data Scientist,SE,FT,US,M,0,106605.0
2024.0,Data Scientist,MI,FT,US,M,0,106700.0
2024.0,Data Scientist,MI,FT,US,M,0,106700.0
2024.0,Business Intelligence,SE,FT,US,M,0,134900.0
2024.0,Data Engineer,MI,FT,US,M,0,134600.0
2024.0,Data Science,SE,FT,US,M,0,134530.0
2024.0,Data Analyst,SE,FT,US,M,0,134500.0
2024.0,Data Analyst,MI,FT,US,M,0,134500.0
2024.0,Data Analyst,MI,FT,US,M,0,134500.0
2024.0,Data Analyst,MI,FT,US,M,0,134500.0
2024.0,Data Engineer,MI,FT,US,M,0,106800.0
2024.0,Data Analyst,EN,FT,US,M,0,106875.0
2024.0,Data Scientist,SE,FT,CA,M,0,107730.0
2024.0,AI Engineer,EX,FT,CA,M,0,107730.0
2024.0,ML Engineer,SE,FT,CA,M,0,107730.0
2024.0,Machine Learning Engineer,MI,FT,US,M,100,133903.0
2024.0,Data Analyst,EN,FT,US,M,0,108000.0
2024.0,Data Engineer,SE,FT,US,M,100,108000.0
2024.0,Data Analyst,EN,FT,US,M,0,108000.0
2024.0,Data Product Manager,SE,FT,US,M,100,170000.0
2024.0,Data Scientist,SE,FT,US,M,100,170000.0
2024.0,Data Scientist,SE,FT,US,M,0,170000.0
2024.0,Data Engineer,MI,FT,US,M,0,170000.0
2024.0,Data Scientist,SE,FT,US,M,0,170000.0
2024.0,Data Scientist,MI,FT,US,M,100,150000.0
2024.0,Data Engineer,SE,FT,US,M,0,170000.0
2024.0,Data Analyst,SE,FT,US,M,100,133650.0
2024.0,Data Analyst,SE,FT,US,M,0,133504.0
2024.0,Data Analyst,SE,FT,US,M,0,108334.0
2024.0,Analytics Engineer,SE,FT,US,M,0,170000.0
2024.0,Machine Learning Engineer,MI,FT,US,M,100,133903.0
2024.0,Data Engineer,SE,FT,US,M,0,170000.0
2024.0,Data Engineer,MI,FT,US,M,100,170000.0
2024.0,Data Scientist,SE,FT,US,M,0,170000.0
2024.0,Data Analyst,MI,FT,US,M,100,107755.0
2024.0,Data Engineer,MI,FT,US,M,0,107800.0
2024.0,Machine Learning Engineer,SE,FT,US,M,0,107800.0
2024.0,Data Scientist,SE,FT,US,M,100,170000.0
2024.0,Data Scientist,SE,FT,US,M,100,170000.0
2024.0,Machine Learning Engineer,SE,FT,US,M,100,170000.0
2024.0,Data Scientist,SE,FT,US,M,0,170000.0
2024.0,Data Scientist,SE,FT,US,M,0,170000.0
2024.0,Machine Learning Engineer,SE,FT,US,M,0,170000.0
2024.0,Machine Learning Engineer,MI,FT,US,M,0,170000.0
2024.0,Data Scientist,SE,FT,US,M,100,170000.0
2024.0,Data Scientist,SE,FT,US,M,100,170000.0
2024.0,Data Product Manager,SE,FT,US,M,0,170000.0
2024.0,AI Engineer,SE,FT,US,M,100,170000.0
2024.0,ML Engineer,SE,FT,US,M,0,170000.0
2024.0,Data Pipeline Engineer,SE,FT,US,M,0,170000.0
2024.0,Analytics Engineer,SE,FT,US,M,100,170000.0
2024.0,Data Scientist,MI,FT,US,M,100,115000.0
2024.0,Data Engineer,SE,FT,US,M,0,199700.0
2024.0,Data Scientist,MI,FT,US,M,0,199700.0
2024.0,Data Engineer,SE,FT,US,M,0,110000.0
2024.0,Data Scientist,MI,FT,US,M,100,110000.0
2024.0,Data Scientist,SE,FT,CA,M,0,110000.0
2024.0,Data Analyst,SE,FT,US,M,0,110000.0
2024.0,Data Engineer,SE,FT,US,M,0,110000.0
2024.0,Data Engineer,MI,FT,US,M,0,110000.0
2024.0,Data Integration Engineer,MI,FT,US,M,0,110000.0
2024.0,Data Modeler,SE,FT,US,M,100,110000.0
2024.0,Data Engineer,SE,FT,US,M,0,110000.0
2024.0,Data Analyst,SE,FT,US,M,0,110000.0
2024.0,Data Analyst,MI,FT,US,M,100,110000.0
2024.0,Data Scientist,MI,FT,US,M,100,110000.0
2024.0,Data Analyst,EN,FT,US,M,100,110000.0
2024.0,Data Analyst,SE,FT,US,M,0,110000.0
2024.0,Data Engineer,SE,FT,US,M,0,110000.0
2024.0,Analytics Engineer,SE,FT,US,M,100,110000.0
2024.0,Data Scientist,SE,FT,US,M,0,110000.0
2024.0,Data Science,SE,FT,US,M,0,110000.0
2024.0,Data Analyst,SE,FT,US,M,0,131712.0
2024.0,Data Product Manager,MI,FT,US,M,100,171000.0
2024.0,Data Modeler,SE,FT,CA,M,0,171210.0
2024.0,Data Engineer,SE,FT,CA,M,100,171210.0
2024.0,Data Architect,SE,FT,CA,M,0,171210.0
2024.0,Data Scientist,MI,FT,US,M,0,171240.0
2024.0,Research Analyst,EN,FT,US,M,0,110000.0
2024.0,Data Engineer,MI,FT,US,M,100,110000.0
2024.0,Data Modeler,SE,FT,US,M,100,110000.0
2024.0,Analytics Engineer,SE,FT,CA,M,0,110000.0
2024.0,MLOps Engineer,SE,FT,US,M,0,110000.0
2024.0,ML Engineer,SE,FT,GB,S,0,110000.0
2024.0,Data Lead,SE,FT,US,M,100,110000.0
2024.0,Data Engineer,EN,FT,US,M,0,110000.0
2024.0,Data Science,MI,FT,US,M,0,110000.0
2024.0,Data Science,SE,FT,US,M,0,110000.0
2024.0,Data Science Engineer,SE,FT,UA,M,0,110000.0
2024.0,Data Engineer,SE,FT,US,M,0,110000.0
2024.0,Data Analyst,EN,FT,US,M,0,110000.0
2024.0,Data Scientist,MI,FT,US,M,100,110000.0
2024.0,Data Engineer,SE,FT,US,M,100,110000.0
2024.0,Data Engineer,SE,FT,US,M,100,110000.0
2024.0,ML Engineer,MI,FT,US,M,0,110000.0
2024.0,Machine Learning Engineer,MI,FT,US,M,0,171600.0
2024.0,Data Analytics Consultant,MI,FT,US,M,100,110300.0
2024.0,Analytics Engineer,SE,FT,FR,M,0,131600.0
2024.0,Data Scientist,MI,FT,US,M,0,131600.0
2024.0,Machine Learning Engineer,EN,FT,US,M,0,171600.0
2024.0,Data Analyst,SE,FT,US,M,100,131414.0
2024.0,Machine Learning Engineer,SE,FT,US,M,0,195700.0
2024.0,Data Science,EN,FT,US,M,0,110400.0
2024.0,Data Science,EN,FT,US,M,0,110400.0
2024.0,Data Scientist,MI,FT,US,M,0,110400.0
2024.0,Data Analyst,MI,FT,US,M,100,195600.0
2024.0,Machine Learning Engineer,SE,FT,US,M,100,195500.0
2024.0,Data Scientist,MI,FT,US,M,0,110000.0
2024.0,Data Manager,MI,FT,CA,M,0,110000.0
2024.0,BI Analyst,SE,FT,US,M,0,110000.0
2024.0,Data Scientist,MI,FT,US,M,100,110000.0
2024.0,Data Architect,SE,FT,US,M,0,110000.0
2024.0,Data Scientist,SE,FT,US,M,0,110000.0
2024.0,Analytics Engineer,EN,FT,US,M,100,110000.0
2024.0,Data Scientist,SE,FT,US,M,0,110000.0
2024.0,Data Scientist,MI,FT,US,M,100,110000.0
2024.0,Data Engineer,SE,FT,UA,M,0,110000.0
2024.0,Data Analyst,MI,FT,US,M,0,110000.0
2024.0,Data Engineer,MI,FT,US,M,0,171000.0
2024.0,Data Analyst,SE,FT,US,M,0,110000.0
2024.0,Data Manager,MI,FT,US,M,0,110000.0
2024.0,Data Engineer,MI,FT,US,M,100,110000.0
2024.0,Data Developer,MI,FT,US,M,0,110000.0
2024.0,Data Engineer,SE,FT,US,M,0,110000.0
2024.0,Data Developer,SE,FT,US,M,0,110000.0
2024.0,Data Architect,SE,FT,US,M,0,110000.0
2024.0,Data Scientist,MI,FT,US,M,0,110000.0
2024.0,Data Science Manager,MI,FT,US,M,0,110000.0
2024.0,Data Engineer,SE,FT,US,M,0,199700.0
2024.0,Data Science Manager,MI,FT,US,M,0,196000.0
2024.0,Data Analyst,SE,FT,US,M,0,171000.0
2024.0,Data Engineer,SE,FT,US,M,100,198900.0
2024.0,Data Visualization Specialist,MI,FT,US,M,0,170200.0
2024.0,Data Scientist,MI,FT,US,M,0,198800.0
2024.0,AI Engineer,MI,FT,US,M,0,170200.0
2024.0,Data Scientist,MI,FT,US,M,0,170200.0
2024.0,Data Scientist,MI,FT,US,M,0,170200.0
2024.0,Cloud Database Engineer,SE,FT,US,M,100,170375.0
2024.0,Data Scientist,MI,FT,US,M,100,170400.0
2024.0,AI Architect,SE,FT,US,M,0,198650.0
2024.0,Data Engineer,SE,FT,US,M,100,198433.0
2024.0,Business Intelligence Analyst,SE,FT,US,M,0,198200.0
2024.0,Machine Learning Engineer,SE,FT,US,M,0,132300.0
2024.0,Data Scientist,SE,FT,US,M,0,170700.0
2024.0,Data Scientist,SE,FT,US,M,0,170800.0
2024.0,Data Scientist,SE,FT,US,M,0,198000.0
2024.0,Research Scientist,SE,FT,US,M,0,132500.0
2024.0,Data Engineer,MI,FT,US,M,100,198000.0
2024.0,Data Operations Specialist,MI,FT,US,M,0,132500.0
2024.0,Data Analyst,SE,FT,US,M,100,132500.0
2024.0,Data Engineer,SE,FT,US,M,0,199700.0
2024.0,Data Integration Engineer,MI,FT,US,M,100,132974.0
2024.0,Data Integration Engineer,MI,FT,US,M,100,132974.0
2024.0,Data Engineer,SE,FT,US,M,0,199467.0
2024.0,Machine Learning Engineer,SE,FT,US,M,0,199200.0
2024.0,Machine Learning Engineer,SE,FT,US,M,0,199200.0
2024.0,Business Intelligence,SE,FT,US,M,0,132900.0
2024.0,Business Intelligence,SE,FT,US,M,0,132600.0
2024.0,Data Science,MI,FT,US,M,0,132600.0
2024.0,Data Product Manager,SE,FT,US,M,0,199100.0
2024.0,Machine Learning Engineer,SE,FT,US,M,0,132600.0
2024.0,Data Scientist,SE,FT,US,M,0,199000.0
2024.0,Data Scientist,MI,FT,US,M,0,132567.0
2024.0,Data Science Practitioner,MI,FT,US,M,0,170200.0
2024.0,Analytics Engineer,EN,FT,US,M,0,132500.0
2024.0,AI Architect,SE,FT,US,M,0,132500.0
2024.0,Robotics Software Engineer,MI,FT,US,M,0,198000.0
2024.0,Data Engineer,SE,FT,US,M,0,198000.0
2024.0,Research Analyst,EN,FT,US,M,100,198000.0
2024.0,Data Scientist,SE,FT,US,M,0,132000.0
2024.0,Data Analyst,SE,FT,US,M,100,197100.0
2024.0,Prompt Engineer,SE,FT,US,M,100,197011.0
2024.0,Data Scientist,SE,FT,US,M,0,197000.0
2024.0,Analytics Engineer,MI,FT,US,M,0,197000.0
2024.0,Data Engineer,SE,FT,US,M,0,197000.0
2024.0,Data Engineer,SE,FT,US,M,0,132000.0
2024.0,Machine Learning Scientist,SE,FT,US,M,0,132000.0
2024.0,Data Engineer,SE,FT,US,M,0,132000.0
2024.0,Business Intelligence Analyst,SE,FT,US,M,0,132000.0
2024.0,Research Engineer,SE,FT,US,M,0,196720.0
2024.0,Machine Learning Scientist,SE,FT,US,M,100,196350.0
2024.0,Machine Learning Scientist,SE,FT,US,M,100,196350.0
2024.0,Machine Learning Engineer,SE,FT,US,M,100,196350.0
2024.0,Machine Learning Engineer,SE,FT,US,M,100,196350.0
2024.0,Data Scientist,SE,FT,US,M,0,132000.0
2024.0,Data Engineer,SE,FT,US,M,0,132000.0
2024.0,Machine Learning Engineer,SE,FT,US,M,100,132000.0
2024.0,Data Engineer,SE,FT,US,M,100,132000.0
2024.0,Data Engineer,SE,FT,US,M,100,198000.0
2024.0,Data Scientist,MI,FT,US,M,0,198000.0
2024.0,Data Scientist,MI,FT,US,M,0,198000.0
2024.0,Data Science,EN,FT,US,M,0,198000.0
2024.0,Machine Learning Engineer,SE,FT,US,M,100,198000.0
2024.0,ML Ops Engineer,MI,FT,US,M,0,198000.0
2024.0,Data Engineer,SE,FT,US,M,0,198000.0
2024.0,Applied Scientist,SE,FT,US,M,0,196000.0
2024.0,Machine Learning Engineer,SE,FT,US,M,0,198000.0
2024.0,Analytics Engineer,SE,FT,US,M,100,132100.0
2024.0,Data Engineer,MI,FT,US,M,100,132000.0
2024.0,Data Analyst,EN,FT,US,M,0,132000.0
2024.0,AI Architect,SE,FT,US,M,0,197500.0
2024.0,Data Architect,SE,FT,US,M,100,132000.0
2024.0,Data Scientist,MI,FT,US,M,0,132000.0
2024.0,Data Science,EN,FT,US,M,0,132000.0
2024.0,Data Science Practitioner,MI,FT,US,M,0,132100.0
2024.0,MLOps Engineer,MI,FT,CA,M,0,106500.0
2024.0,Data Engineer,EN,FT,US,M,100,115000.0
2024.0,Business Intelligence Engineer,SE,FT,US,M,100,115000.0
2024.0,Machine Learning Engineer,SE,FT,CA,M,100,123200.0
2024.0,Data Science Consultant,SE,FT,US,M,0,128000.0
2024.0,Data Engineer,SE,FT,US,M,0,182600.0
2024.0,Data Manager,MI,FT,US,M,0,128000.0
2024.0,Data Analytics Manager,MI,FT,US,M,0,128000.0
2024.0,Data Science,MI,FT,US,M,0,128000.0
2024.0,Data Engineer,SE,FT,US,M,0,128000.0
2024.0,Data Analyst,MI,FT,US,M,100,123600.0
2024.0,Data Analyst,EN,FT,US,M,0,123625.0
2024.0,Research Scientist,MI,FT,US,M,100,128000.0
2024.0,Research Engineer,MI,FT,US,M,0,128000.0
2024.0,Data Engineer,SE,FT,US,M,0,128000.0
2024.0,Data Scientist,MI,FT,US,M,0,179000.0
2024.0,Machine Learning Engineer,SE,FT,US,M,0,182000.0
2024.0,Data Engineer,SE,FT,US,L,0,123700.0
2024.0,Research Analyst,EN,FT,US,M,0,123000.0
2024.0,Data Engineer,SE,FT,US,L,0,123700.0
2024.0,Data Scientist,SE,FT,US,M,0,123000.0
2024.0,Business Intelligence Analyst,SE,FT,US,M,100,123000.0
2024.0,Machine Learning Engineer,SE,FT,US,M,0,122900.0
2024.0,Machine Learning Engineer,SE,FT,US,M,0,183000.0
2024.0,Data Scientist,SE,FT,US,M,100,183000.0
2024.0,Computer Vision Engineer,SE,FT,US,M,100,183000.0
2024.0,Data Engineer,SE,FT,US,M,0,128250.0
2024.0,Data Scientist,SE,FT,US,M,0,128250.0
2024.0,Data Manager,MI,FT,US,M,0,128000.0
2024.0,Data Manager,MI,FT,US,M,0,128000.0
2024.0,Data Engineer,MI,FT,US,M,0,123000.0
2024.0,Data Engineer,SE,FT,US,M,0,123000.0
2024.0,Data Engineer,MI,FT,US,M,0,123000.0
2024.0,Data Engineer,MI,FT,US,M,0,123000.0
2024.0,Data Engineer,SE,FT,US,M,0,123000.0
2024.0,Data Architect,SE,FT,US,M,0,123000.0
2024.0,Data Architect,SE,FT,US,M,0,123000.0
2024.0,Data Engineer,SE,FT,US,M,0,123000.0
2024.0,Data Engineer,MI,FT,US,M,0,128600.0
2024.0,Machine Learning Engineer,SE,FT,US,M,100,182000.0
2024.0,Machine Learning Engineer,SE,FT,US,M,0,182000.0
2024.0,Analytics Engineer,SE,FT,US,M,0,124000.0
2024.0,Research Analyst,EN,FT,US,M,0,124000.0
2024.0,Data Engineer,MI,FT,US,M,0,124000.0
2024.0,Business Intelligence,MI,FT,US,M,100,124000.0
2024.0,Data Scientist,MI,FT,US,M,0,179000.0
2024.0,Business Intelligence Analyst,MI,FT,US,M,0,181280.0
2024.0,Data Engineer,SE,FT,US,M,0,181100.0
2024.0,Robotics Engineer,SE,FT,US,M,0,181000.0
2024.0,Data Engineer,SE,FT,US,M,0,181000.0
2024.0,Data Science,SE,FT,US,M,0,179000.0
2024.0,Research Scientist,MI,FT,US,L,0,124100.0
2024.0,Research Scientist,MI,FT,US,L,0,124100.0
2024.0,Data Modeler,SE,FT,US,M,0,179000.0
2024.0,Data Engineer,EX,FT,US,M,0,179000.0
2024.0,Data Analytics Manager,MI,FT,US,M,0,124230.0
2024.0,Data Analyst,EN,FT,US,M,0,124000.0
2024.0,Data Scientist,SE,FT,US,M,0,123740.0
2024.0,Data Science,MI,FT,US,M,0,179000.0
2024.0,Research Scientist,MI,FT,US,M,0,179000.0
2024.0,Research Scientist,SE,FT,US,M,100,123765.0
2024.0,Head of Data,EX,FT,US,M,0,182000.0
2024.0,Machine Learning Engineer,MI,FT,US,M,0,179000.0
2024.0,Data Scientist,MI,FT,US,M,100,123800.0
2024.0,Data Analyst,EN,FT,US,M,0,179000.0
2024.0,Data Engineer,EX,FT,US,M,0,179000.0
2024.0,Data Analytics Consultant,MI,FT,US,M,0,123900.0
2024.0,Data Scientist,MI,FT,US,M,0,179000.0
2024.0,Research Scientist,MI,FT,US,M,0,179000.0
2024.0,Data Scientist,EX,FT,US,M,0,181900.0
2024.0,Data Analyst,EN,FT,US,M,0,179000.0
2024.0,Data Analyst,EN,FT,US,M,0,181610.0
2024.0,Data Analyst,EN,FT,US,M,0,179000.0
2024.0,Research Scientist,SE,FT,US,M,0,179000.0
2024.0,Research Scientist,SE,FT,US,M,0,179000.0
2024.0,Data Scientist,MI,FT,US,M,0,179000.0
2024.0,ML Engineer,EX,FT,US,M,0,183400.0
2024.0,ML Engineer,EX,FT,US,M,0,183400.0
2024.0,Data Engineer,SE,FT,US,M,0,128656.0
2024.0,Business Intelligence Analyst,MI,FT,US,M,0,120672.0
2024.0,Data Engineer,SE,FT,US,M,0,184662.0
2024.0,Data Analyst,MI,FT,US,M,100,177000.0
2024.0,Data Engineer,SE,FT,US,M,0,120715.0
2024.0,Machine Learning Engineer,MI,FT,US,M,0,177100.0
2024.0,Machine Learning Engineer,SE,FT,US,M,0,120750.0
2024.0,Data Scientist,MI,FT,US,M,0,120800.0
2024.0,Data Scientist,SE,CT,US,M,0,120869.0
2024.0,Data Analyst,EN,FT,US,M,0,184180.0
2024.0,Data Engineer,SE,FT,US,M,0,184000.0
2024.0,Data Architect,SE,FT,US,M,0,184000.0
2024.0,Data Engineer,SE,FT,US,M,0,184000.0
2024.0,Data Engineer,MI,FT,US,M,0,184000.0
2024.0,Data Engineer,MI,FT,US,M,0,184000.0
2024.0,Data Engineer,SE,FT,US,M,0,184000.0
2024.0,AI Architect,SE,FT,US,M,0,177000.0
2024.0,Data Engineer,MI,FT,US,M,0,184000.0
2024.0,Business Intelligence,EX,FT,US,M,0,176900.0
2024.0,Business Intelligence,EX,FT,US,M,0,176900.0
2024.0,Data Operations Analyst,SE,FT,US,M,0,120000.0
2024.0,Machine Learning Engineer,MI,FT,US,M,0,120000.0
2024.0,ETL Developer,MI,FT,US,M,0,120000.0
2024.0,Data Engineer,MI,FT,US,M,0,120000.0
2024.0,Data Analyst,SE,FT,US,M,100,120000.0
2024.0,Data Analyst,MI,FT,US,M,0,120000.0
2024.0,Data Architect,SE,FT,US,M,100,120000.0
2024.0,Data Engineer,MI,FT,CH,L,50,120000.0
2024.0,Machine Learning Engineer,SE,FT,US,M,100,184900.0
2024.0,Machine Learning Engineer,SE,FT,CA,M,100,184800.0
2024.0,Research Scientist,MI,FT,US,M,0,184800.0
2024.0,Data Scientist,SE,FT,US,M,0,184800.0
2024.0,Business Intelligence Analyst,EN,FT,US,M,0,120200.0
2024.0,Research Engineer,SE,FT,US,M,0,176700.0
2024.0,Business Intelligence,SE,FT,US,M,0,176875.0
2024.0,Research Scientist,SE,FT,US,M,0,184700.0
2024.0,Machine Learning Engineer,SE,FT,US,M,100,177300.0
2024.0,Data Engineer,MI,FT,US,M,0,121000.0
